Happiness_ID;Country_ID;Year;Happiness;Log_GDP_Per_Capita;Social_Support;Life_Expectancy;Freedom;Generosity;Corruption
1837;17;2007;4.634;9.122;0.821;66.76;0.529;-0.013;0.875
1838;78;2015;4.633;8.375;0.601;63.8;0.815;-0.085;0.721
1839;104;2008;4.632;7.363;0.571;47.84;0.527;0.057;0.944
1840;67;2008;4.632;9.187;0.738;61.58;0.75;-0.093;0.914
1841;63;2017;4.628;8.734;0.824;63.402;0.632;-0.186;0.831
1842;75;2020;4.624;8.518;0.594;57.175;0.767;0.003;0.833
1843;86;2017;4.623;8.883;0.707;59.9;0.891;0.068;0.592
1844;87;2016;4.623;8.321;0.793;59.925;0.877;0.68;0.607
1845;74;2021;4.622;8.257;0.699;61.85;0.818;0.144;0.77
1846;105;2019;4.619;8.434;0.676;57.7;0.818;0.3;0.794
1847;96;2015;4.617;8.01;0.702;58.2;0.72;-0.117;0.765
1848;100;2017;4.616;7.053;0.582;54.8;0.684;-0.035;0.778
1849;24;2006;4.613;7.591;0.724;60.5;0.702;-0.096;0.768
1850;77;2015;4.612;9.41;0.863;66.6;0.902;0.312;0.859
1851;107;2009;4.612;7.513;0.852;51.26;0.76;-0.043;0.84
1852;115;2019;4.609;8.099;0.632;58.9;0.538;0.067;0.762
1853;62;2012;4.609;9.585;0.6;65.28;0.764;0.0;0.678
1854;32;2007;4.609;8.827;0.881;56.54;0.781;0.059;0.918
1855;100;2023;4.609;7.181;0.638;56.9;0.767;0.029;0.744
1856;17;2015;4.607;9.382;0.639;69.0;0.704;-0.085;0.885
1857;78;2007;4.607;7.997;0.514;59.64;0.605;0.024;0.806
1858;108;2010;4.606;8.219;0.739;54.3;0.891;0.069;0.875
1859;74;2013;4.605;8.0;0.74;60.08;0.722;0.137;0.877
1860;45;2012;4.602;8.513;0.779;61.9;0.7;-0.007;0.871
1861;64;2022;4.596;8.995;0.564;64.0;0.795;-0.257;0.802
1862;69;2008;4.595;9.711;0.717;65.28;0.524;0.031;0.927
1863;92;2006;4.595;6.792;0.879;44.82;0.684;0.035;0.758
1864;96;2016;4.595;8.045;0.839;58.5;0.744;-0.092;0.794
1865;60;2008;4.59;8.982;0.744;60.94;0.386;-0.061;0.91
1866;81;2008;4.589;8.63;0.798;61.48;0.861;0.078;0.817
1867;88;2017;4.586;8.287;0.765;61.1;0.964;0.082;0.821
1868;32;2010;4.586;8.925;0.904;57.8;0.631;0.093;0.928
1869;110;2015;4.582;7.631;0.83;53.0;0.634;-0.07;0.8
1870;26;2022;4.576;9.619;0.665;63.975;0.8;0.075;0.696
1871;105;2007;4.576;8.201;0.841;51.94;0.75;0.04;0.799
1872;24;2009;4.575;7.724;0.676;60.8;0.744;-0.007;0.792
1873;26;2009;4.574;9.515;0.736;61.42;0.498;-0.091;0.754
1874;99;2014;4.574;9.264;0.763;54.26;0.849;-0.191;0.79
1875;52;2020;4.574;9.4;0.805;64.225;0.612;0.0;0.811
1876;113;2015;4.573;7.468;0.626;58.3;0.803;0.109;0.567
1877;69;2012;4.573;9.862;0.713;65.52;0.621;-0.016;0.856
1878;109;2014;4.571;7.386;0.708;52.42;0.59;-0.035;0.869
1879;107;2008;4.569;7.476;0.813;50.42;0.578;-0.06;0.848
1880;26;2007;4.568;9.366;0.753;60.86;0.522;-0.211;0.871
1881;74;2006;4.567;7.734;0.874;59.66;0.689;0.0;0.897
1882;118;2014;4.563;7.273;0.512;53.84;0.786;0.032;0.824
1883;113;2012;4.561;7.252;0.659;56.32;0.776;-0.047;0.744
1884;31;2006;4.56;8.696;0.747;65.66;0.75;0.0;0.744
1885;104;2017;4.559;7.365;0.661;51.25;0.615;0.003;0.792
1886;67;2016;4.557;9.284;0.809;62.25;0.656;-0.147;0.818
1887;78;2016;4.556;8.431;0.649;63.925;0.875;-0.105;0.688
1888;100;2011;4.556;6.918;0.818;52.34;0.78;-0.06;0.549
1889;100;2024;4.592053498323523;7.25964016494758;0.6511643477119454;54.745436160851945;0.7488516348310184;-0.004026686606690942;0.7583388018852797
1890;88;2021;4.555;8.379;0.713;61.9;0.965;0.012;0.844
1891;98;2010;4.554;8.101;0.759;49.6;0.792;-0.008;0.875
1892;63;2018;4.554;8.718;0.819;63.402;0.655;-0.163;0.814
1893;17;2013;4.551;9.338;0.759;68.44;0.632;-0.131;0.863
1894;92;2015;4.55;7.148;0.666;48.6;0.813;0.083;0.632
1895;113;2020;4.549;7.72;0.823;60.3;0.769;0.183;0.784
1896;75;2023;4.549;8.588;0.553;58.0;0.661;0.07;0.889
1897;101;2024;4.5844286896531266;7.752619367330865;0.6539917414631016;53.99808661261964;0.6375410401296858;0.05736603406448744;0.7129174818769266
1898;105;2012;4.547;8.269;0.831;54.54;0.628;0.053;0.911
1899;105;2020;4.547;8.411;0.674;58.1;0.702;0.251;0.837
1900;104;2023;4.544;7.254;0.609;53.5;0.586;0.138;0.755
1901;94;2016;4.543;8.438;0.617;53.075;0.769;-0.048;0.757
1902;60;2014;4.542;9.126;0.725;60.82;0.646;0.002;0.726
1903;108;2006;4.535;8.067;0.728;52.54;0.849;0.208;0.814
1904;121;2016;4.522;6.929;0.864;52.825;0.637;-0.027;0.875
1905;76;2009;4.522;8.278;0.653;56.94;0.679;-0.031;0.895
1906;65;2016;4.521;9.283;0.702;66.75;0.614;-0.172;0.811
1907;121;2011;4.517;6.769;0.744;50.4;0.631;-0.028;0.856
1908;108;2016;4.514;8.447;0.647;56.875;0.751;0.085;0.894
1909;122;2013;4.514;7.557;0.708;48.94;0.72;-0.075;0.856
1910;90;2017;4.514;9.543;0.87;55.15;0.787;-0.141;0.865
1911;17;2016;4.511;9.417;0.638;69.025;0.73;-0.021;0.901
1912;91;2011;4.51;8.502;0.637;53.38;0.745;-0.137;0.833
1913;113;2014;4.507;7.396;0.64;57.64;0.694;0.076;0.702
1914;65;2023;4.505;9.282;0.702;67.1;0.482;-0.226;0.882
1915;102;2024;4.543445343049751;8.620047253491617;0.6610602258409921;58.95419414300232;0.5194843487797878;-0.030337852608624503;0.6859485731219671
1916;122;2011;4.502;7.277;0.782;48.18;0.77;0.001;0.855
1917;100;2022;4.501;7.151;0.587;56.55;0.793;0.024;0.74
1918;102;2009;4.5;8.474;0.819;57.1;0.735;0.034;0.848
1919;122;2014;4.5;7.577;0.869;49.32;0.681;0.03;0.786
1920;78;2018;4.499;8.542;0.706;64.175;0.901;-0.059;0.701
1921;65;2021;4.499;9.249;0.711;67.0;0.591;-0.206;0.933
1922;121;2013;4.497;6.851;0.83;51.4;0.48;0.009;0.913
1923;24;2012;4.497;7.867;0.729;61.1;0.749;-0.081;0.717
1924;105;2023;4.496;8.523;0.703;59.3;0.736;0.316;0.8
1925;109;2023;4.494;7.309;0.63;57.3;0.72;0.039;0.834
1926;16;2007;4.494;9.434;0.811;64.66;0.439;0.073;0.87
1927;106;2021;4.493;8.108;0.436;56.1;0.724;-0.016;0.613
1928;60;2015;4.493;9.145;0.684;60.8;0.599;0.021;0.762
1929;32;2008;4.493;8.902;0.92;56.96;0.484;0.062;0.962
1930;99;2021;4.491;9.128;0.808;56.85;0.659;-0.153;0.829
1931;64;2023;4.487;9.009;0.5;64.1;0.821;-0.094;0.831
1932;75;2021;4.487;8.563;0.608;57.45;0.764;0.007;0.743
1933;104;2018;4.486;7.355;0.577;51.625;0.65;0.02;0.763
1934;103;2024;4.524383321373762;7.736456114793708;0.6536383172442071;56.20080107056749;0.6173027501839891;0.38844820625548526;0.8988610106611219
1935;102;2014;4.483;8.521;0.853;58.6;0.468;-0.06;0.589
1936;63;2019;4.483;8.716;0.833;63.402;0.653;-0.135;0.829
1937;97;2021;4.479;8.502;0.742;55.05;0.726;0.047;0.912
1938;68;2007;4.477;8.212;0.825;58.72;0.673;0.006;0.744
1939;105;2017;4.476;8.369;0.715;56.9;0.853;0.225;0.854
1940;67;2020;4.472;9.392;0.673;63.25;0.77;-0.119;0.744
1941;102;2016;4.472;8.533;0.785;59.125;0.467;-0.181;0.842
1942;104;2024;4.511039906200569;7.340456427633365;0.696402647730445;51.04802260643947;0.5768261702925954;0.15603290657173846;0.8065989543941547
1943;63;2009;4.47;8.337;0.738;63.402;0.468;-0.091;0.797
1944;105;2024;4.510086805116769;8.509598361154378;0.7282108274309526;57.10548736579608;0.6678984750482311;0.2963591252487176;0.8690532694056403
1945;107;2023;4.467;7.759;0.827;60.1;0.848;0.067;0.912
1946;105;2021;4.465;8.465;0.702;58.5;0.678;0.313;0.841
1947;65;2012;4.464;9.252;0.614;66.46;0.568;-0.184;0.899
1948;101;2023;4.462;7.693;0.58;56.4;0.715;0.105;0.65
1949;88;2008;4.462;7.874;0.619;58.32;0.914;0.041;0.888
1950;60;2017;4.462;9.208;0.695;61.75;0.628;0.001;0.757
1951;88;2016;4.461;8.233;0.746;60.9;0.958;0.07;0.84
1952;8;2010;4.461;9.583;0.726;65.7;0.463;-0.176;0.965
1953;41;2006;4.46;8.395;0.877;64.3;0.745;0.005;0.844
1954;107;2007;4.456;7.422;0.845;49.58;0.708;-0.006;0.881
1955;31;2009;4.454;8.996;0.798;66.44;0.771;-0.166;0.744
1956;23;2014;4.453;9.315;0.739;65.76;0.506;-0.225;0.92
1957;66;2019;4.453;9.163;0.793;67.6;0.726;-0.168;0.744
1958;25;2017;4.451;9.517;0.59;64.45;0.821;-0.25;0.59
1959;99;2020;4.451;9.11;0.741;56.475;0.666;-0.11;0.81
1960;25;2016;4.448;9.47;0.533;64.325;0.606;-0.255;0.561
1961;105;2022;4.448;8.493;0.691;58.9;0.706;0.292;0.878
1962;113;2013;4.445;7.325;0.602;56.98;0.707;-0.011;0.75
1963;94;2015;4.445;8.395;0.704;52.5;0.8;-0.059;0.744
1964;75;2019;4.443;8.548;0.617;56.9;0.685;0.112;0.776
1965;99;2017;4.441;9.243;0.828;55.35;0.81;-0.198;0.831
1966;74;2008;4.441;7.814;0.818;59.78;0.618;0.276;0.9
1967;87;2012;4.439;8.067;0.612;58.16;0.691;0.646;0.695
1968;15;2014;4.438;9.863;0.886;65.76;0.576;-0.062;0.955
1969;99;2019;4.436;9.211;0.845;56.1;0.739;-0.182;0.879
1970;77;2018;4.435;9.529;0.833;66.9;0.859;0.096;0.856
1971;98;2011;4.434;8.106;0.738;50.04;0.817;-0.038;0.87
1972;87;2019;4.434;8.483;0.763;60.9;0.899;0.56;0.682
1973;111;2023;4.433;7.333;0.692;58.3;0.504;0.096;0.784
1974;24;2007;4.432;7.648;0.727;60.6;0.818;-0.007;0.659
1975;87;2020;4.431;8.507;0.796;61.225;0.825;0.468;0.647
1976;77;2008;4.431;9.04;0.816;63.24;0.834;0.156;0.861
1977;76;2013;4.428;8.472;0.553;58.38;0.74;0.079;0.832
1978;16;2009;4.428;9.481;0.734;64.82;0.552;-0.049;0.844
1979;107;2022;4.425;7.733;0.781;59.625;0.72;0.135;0.836
1980;76;2014;4.424;8.531;0.621;58.74;0.809;-0.031;0.832
1981;109;2017;4.424;7.335;0.685;53.7;0.733;-0.018;0.867
1982;65;2024;4.464337953094396;9.234250849903576;0.7494162805646243;65.99501357108565;0.4444340235644953;-0.2693309437928547;0.9414434981689529
1983;106;2023;4.42;8.174;0.398;56.7;0.786;-0.073;0.575
1984;101;2015;4.419;7.53;0.705;53.4;0.659;0.001;0.693
1985;96;2006;4.417;7.93;0.76;55.5;0.736;-0.059;0.805
1986;110;2018;4.416;7.69;0.692;54.2;0.737;-0.036;0.793
1987;77;2007;4.415;8.992;0.838;62.76;0.736;0.103;0.847
1988;121;2014;4.414;6.907;0.822;51.9;0.556;0.006;0.814
1989;75;2008;4.414;8.309;0.373;53.98;0.335;0.092;0.848
1990;60;2016;4.413;9.25;0.719;61.275;0.666;-0.05;0.799
1991;87;2018;4.411;8.424;0.774;60.575;0.906;0.492;0.647
1992;106;2020;4.408;8.067;0.507;55.8;0.783;-0.086;0.532
1993;105;2011;4.405;8.249;0.846;54.02;0.709;0.009;0.923
1994;79;2009;4.402;7.509;0.552;50.8;0.679;0.187;0.85
1995;104;2022;4.397;7.253;0.72;53.125;0.679;0.218;0.805
1996;117;2019;4.396;9.048;0.759;50.1;0.597;-0.195;0.724
1997;105;2016;4.396;8.353;0.706;56.5;0.749;0.288;0.828
1998;96;2014;4.395;7.976;0.856;57.9;0.692;-0.052;0.7
1999;104;2011;4.393;7.428;0.819;48.98;0.54;0.025;0.876
2000;87;2023;4.391;8.347;0.685;62.2;0.695;0.548;0.686
2001;63;2008;4.386;8.275;0.666;63.402;0.358;-0.075;0.753
2002;114;2008;4.385;7.525;0.774;52.08;0.562;0.253;0.93
2003;64;2010;4.383;8.821;0.809;62.5;0.663;-0.173;0.9
2004;111;2011;4.381;7.309;0.818;55.34;0.546;-0.065;0.897
2005;24;2010;4.381;7.766;0.759;60.9;0.784;0.054;0.679
2006;8;2009;4.38;9.571;0.77;65.56;0.373;-0.184;0.961
2007;113;2018;4.379;7.634;0.74;59.5;0.74;0.036;0.799
2008;108;2021;4.378;8.601;0.633;58.75;0.73;0.105;0.888
2009;88;2020;4.377;8.361;0.724;61.7;0.963;0.047;0.863
2010;106;2024;4.421448404323421;8.178251684142662;0.45713445153884935;54.39142848011032;0.7083750549396247;-0.0763823931120083;0.6093000956078712
2011;96;2010;4.372;7.948;0.76;56.7;0.777;-0.085;0.851
2012;107;2024;4.416682898904424;7.795721374096617;0.8186874274679518;57.89217110077746;0.7252402965610387;0.06832901989862646;0.8903445131595557
2013;110;2023;4.37;7.673;0.641;56.2;0.776;-0.043;0.79
2014;23;2010;4.368;9.113;0.66;64.8;0.459;-0.18;0.891
2015;61;2021;4.367;10.357;0.736;68.75;0.447;-0.039;0.81
2016;77;2013;4.365;9.316;0.809;65.64;0.834;0.262;0.842
2017;112;2023;4.365;7.725;0.547;58.2;0.665;-0.071;0.685
2018;112;2017;4.361;7.587;0.508;55.2;0.717;-0.066;0.726
2019;87;2022;4.359;8.325;0.746;61.875;0.646;0.6;0.729
2020;105;2015;4.358;8.334;0.777;56.1;0.793;0.209;0.853
2021;66;2022;4.356;9.14;0.774;67.6;0.759;-0.156;0.715
2022;87;2024;4.399527079396034;8.350659711205669;0.7610792797881437;60.370224865968794;0.6097133914543528;0.5572781881012258;0.7200145631282319
2023;98;2007;4.35;8.104;0.717;48.28;0.644;-0.042;0.91
2024;74;2010;4.35;7.895;0.779;59.9;0.519;0.077;0.911
2025;68;2010;4.35;8.414;0.727;58.6;0.659;-0.107;0.853
2026;25;2013;4.349;9.371;0.559;64.0;0.722;-0.26;0.349
2027;23;2015;4.348;9.351;0.723;66.0;0.551;-0.209;0.901
2028;116;2016;4.348;8.127;0.767;53.125;0.812;0.119;0.771
2029;116;2014;4.346;8.124;0.706;52.04;0.812;-0.014;0.809
2030;77;2006;4.345;8.937;0.864;62.28;0.724;0.055;0.838
2031;76;2015;4.342;8.596;0.61;59.1;0.777;-0.01;0.776
2032;88;2024;4.387136765306641;8.43955760016003;0.772035430573874;60.60622998646321;0.9579806309365523;0.0507882425640041;0.8662144369051182
2033;111;2019;4.339;7.369;0.701;57.3;0.55;-0.015;0.72
2034;96;2009;4.335;7.942;0.81;56.4;0.557;-0.044;0.918
2035;77;2017;4.331;9.514;0.823;66.8;0.827;0.083;0.844
2036;67;2019;4.328;9.374;0.772;63.0;0.774;-0.204;0.744
2037;23;2016;4.325;9.357;0.709;66.275;0.611;-0.178;0.921
2038;104;2015;4.323;7.525;0.751;50.5;0.474;-0.034;0.889
2039;107;2018;4.322;7.69;0.74;57.725;0.729;0.072;0.856
2040;23;2012;4.32;9.239;0.676;65.28;0.502;-0.22;0.893
2041;78;2006;4.319;7.94;0.672;59.12;0.612;0.052;0.786
2042;114;2007;4.318;7.497;0.708;51.42;0.716;-0.016;0.707
2043;65;2019;4.315;9.316;0.61;66.9;0.659;-0.217;0.889
2044;102;2018;4.314;8.588;0.802;59.575;0.467;-0.121;0.711
2045;87;2021;4.314;8.302;0.78;61.55;0.631;0.508;0.671
2046;110;2012;4.313;7.572;0.823;51.98;0.704;-0.091;0.787
2047;121;2017;4.311;6.931;0.67;53.25;0.704;0.066;0.809
2048;27;2017;4.311;9.381;0.858;64.05;0.599;-0.008;0.937
2049;78;2017;4.31;8.483;0.713;64.05;0.896;-0.004;0.635
2050;107;2012;4.309;7.608;0.885;53.78;0.649;0.075;0.838
2051;122;2018;4.306;7.384;0.65;52.1;0.716;0.093;0.856
2052;113;2016;4.298;7.531;0.719;58.7;0.744;0.035;0.703
2053;108;2023;4.298;8.61;0.661;59.5;0.834;0.093;0.892
2054;27;2014;4.297;9.424;0.877;63.48;0.533;0.078;0.927
2055;98;2008;4.292;8.104;0.697;48.72;0.58;-0.079;0.945
2056;66;2023;4.292;9.151;0.721;67.6;0.754;-0.143;0.651
2057;102;2023;4.292;8.62;0.606;60.7;0.54;0.018;0.669
2058;23;2006;4.289;9.021;0.682;63.84;0.52;-0.235;0.85
2059;108;2024;4.337575508949069;8.617353378068756;0.6759040430345623;57.380826673039564;0.755597731479584;0.07929200573276546;0.9272493356663425
2060;23;2017;4.288;9.434;0.698;66.55;0.614;-0.155;0.865
2061;25;2014;4.288;9.414;0.558;64.1;0.72;-0.239;0.416
2062;92;2017;4.28;7.16;0.678;49.5;0.823;-0.035;0.682
2063;103;2022;4.279;7.662;0.588;57.9;0.599;0.36;0.884
2064;118;2012;4.279;7.221;0.604;51.72;0.637;0.14;0.886
2065;62;2018;4.278;9.591;0.674;66.15;0.603;0.073;0.703
2066;23;2013;4.277;9.276;0.723;65.52;0.504;-0.201;0.9
2067;100;2007;4.277;6.867;0.726;50.58;0.584;-0.06;0.748
2068;98;2013;4.271;8.144;0.76;50.92;0.794;-0.039;0.867
2069;105;2009;4.27;8.176;0.789;52.98;0.584;0.086;0.913
2070;110;2020;4.269;7.661;0.568;55.0;0.645;-0.069;0.895
2071;109;2024;4.31851348727308;7.3835584343991165;0.6497506508363673;55.060109654844496;0.69066655123714;0.06832901989862646;0.8605367719040741
2072;77;2014;4.268;9.373;0.805;66.12;0.868;0.291;0.791
2073;100;2009;4.267;6.887;0.771;51.46;0.88;-0.013;0.483
2074;97;2019;4.266;8.532;0.735;54.4;0.746;0.019;0.873
2075;24;2011;4.263;7.817;0.751;61.0;0.776;-0.127;0.672
2076;65;2022;4.261;9.267;0.755;67.05;0.474;-0.233;0.908
2077;23;2011;4.26;9.164;0.705;65.04;0.465;-0.23;0.875
2078;105;2010;4.256;8.226;0.805;53.5;0.635;0.005;0.918
2079;93;2011;4.255;9.557;0.653;54.46;0.772;-0.213;0.851
2080;25;2012;4.254;9.332;0.533;63.9;0.659;-0.275;0.321
2081;104;2019;4.251;7.354;0.64;52.0;0.537;0.051;0.832
2082;88;2022;4.25;8.419;0.784;62.1;0.946;0.151;0.86
2083;102;2008;4.248;8.5;0.67;56.8;0.593;-0.023;0.841
2084;98;2012;4.245;8.123;0.743;50.48;0.766;-0.041;0.898
2085;98;2014;4.24;8.169;0.778;51.36;0.795;-0.08;0.856
2086;112;2022;4.239;7.7;0.579;57.7;0.696;0.002;0.713
2087;107;2015;4.238;7.654;0.747;56.3;0.758;0.128;0.873
2088;100;2008;4.236;6.905;0.607;51.02;0.649;-0.059;0.749
2089;100;2016;4.235;7.042;0.683;54.45;0.702;-0.02;0.814
2090;74;2012;4.233;7.968;0.734;60.02;0.638;0.056;0.883
2091;107;2016;4.233;7.667;0.754;56.775;0.739;0.125;0.811
2092;110;2024;4.2832487471725;7.72837448852513;0.6550520141197852;53.72274730537615;0.7243970344799681;-0.058841615777385926;0.8392455281501586
2093;111;2024;4.279436342837302;7.407803313204852;0.7027642836705466;56.3188036308147;0.44106097524021254;0.05517343689765964;0.7924047918915444
2094;77;2012;4.225;9.282;0.824;65.16;0.8;0.155;0.823
2095;107;2021;4.225;7.717;0.793;59.15;0.711;0.081;0.835
2096;76;2020;4.224;8.728;0.616;60.6;0.906;0.068;0.78
2097;87;2015;4.224;8.229;0.752;59.6;0.808;0.692;0.633
2098;105;2006;4.223;8.164;0.909;51.42;0.616;-0.034;0.86
2099;15;2012;4.222;9.848;0.838;65.48;0.641;-0.181;0.938
2100;88;2023;4.221;8.462;0.738;62.3;0.961;0.07;0.799
2101;109;2008;4.221;7.207;0.619;51.94;0.724;-0.038;0.84
2102;79;2016;4.22;7.65;0.559;52.925;0.523;0.04;0.793
2103;26;2010;4.219;9.553;0.687;61.7;0.501;-0.128;0.858
2104;68;2013;4.218;8.166;0.694;58.48;0.543;-0.179;0.885
2105;106;2022;4.217;8.142;0.366;56.4;0.714;-0.033;0.58
2106;112;2024;4.26609292766411;7.758007118176584;0.6190027437925433;55.8074592030768;0.6122431776975649;-0.04349343560959131;0.7455640556329304
2107;77;2019;4.213;9.521;0.815;67.0;0.824;0.043;0.863
2108;117;2018;4.212;9.029;0.779;49.3;0.71;-0.182;0.692
2109;77;2009;4.212;9.065;0.83;63.72;0.799;0.299;0.69
2110;110;2022;4.211;7.665;0.642;55.8;0.818;-0.024;0.746
2111;101;2016;4.206;7.558;0.764;53.775;0.645;-0.003;0.721
2112;67;2012;4.204;9.238;0.737;61.82;0.452;-0.143;0.88
2113;25;2011;4.203;9.263;0.503;63.8;0.632;-0.26;0.353
2114;102;2013;4.199;8.506;0.741;58.3;0.603;-0.084;0.676
2115;108;2009;4.198;8.167;0.633;53.86;0.757;0.0;0.89
2116;94;2009;4.197;8.181;0.667;48.9;0.76;-0.157;0.902
2117;68;2019;4.197;7.448;0.87;57.5;0.651;-0.106;0.798
2118;109;2010;4.196;7.257;0.827;52.1;0.819;-0.043;0.818
2119;107;2010;4.193;7.538;0.83;52.1;0.801;-0.02;0.855
2120;108;2022;4.191;8.613;0.628;59.125;0.786;0.114;0.909
2121;66;2024;4.239406097317725;9.11572033129776;0.7593121586936711;66.58502637232168;0.7302998690474629;-0.19259004295388168;0.6987233193743162
2122;120;2014;4.184;7.748;0.766;50.0;0.642;-0.062;0.82
2123;100;2014;4.181;7.02;0.753;53.66;0.688;-0.051;0.605
2124;77;2011;4.181;9.207;0.842;64.68;0.823;0.138;0.76
2125;113;2017;4.18;7.595;0.734;59.1;0.717;-0.002;0.757
2126;16;2010;4.18;9.512;0.687;64.9;0.513;-0.065;0.856
2127;76;2016;4.179;8.664;0.614;59.4;0.82;0.041;0.765
2128;112;2019;4.179;7.637;0.539;56.2;0.617;0.041;0.737
2129;23;2009;4.178;9.085;0.68;64.56;0.441;-0.218;0.882
2130;87;2013;4.176;8.134;0.757;58.64;0.775;0.691;0.638
2131;67;2011;4.174;9.239;0.753;61.76;0.59;-0.157;0.859
2132;88;2015;4.162;8.179;0.729;60.7;0.956;0.204;0.825
2133;88;2011;4.161;7.957;0.716;59.34;0.927;0.413;0.775
2134;88;2007;4.156;7.826;0.675;57.98;0.819;0.111;0.879
2135;25;2008;4.156;9.144;0.608;63.5;0.614;-0.23;0.498
2136;87;2017;4.154;8.369;0.795;60.25;0.886;0.651;0.619
2137;102;2019;4.153;8.614;0.798;59.8;0.628;-0.111;0.743
2138;63;2007;4.151;8.181;0.712;63.402;0.365;-0.083;0.844
2139;102;2007;4.149;8.528;0.682;56.5;0.573;-0.077;0.586
2140;88;2010;4.141;7.904;0.697;59.0;0.94;0.345;0.896
2141;104;2007;4.141;7.368;0.479;47.46;0.295;-0.017;0.874
2142;109;2018;4.135;7.328;0.727;54.3;0.766;0.044;0.868
2143;122;2010;4.134;7.245;0.812;47.8;0.726;0.008;0.91
2144;119;2013;4.128;9.557;0.856;51.92;0.767;-0.148;0.749
2145;65;2017;4.124;9.294;0.717;66.8;0.478;-0.226;0.869
2146;78;2021;4.123;8.685;0.485;64.55;0.893;0.089;0.746
2147;25;2015;4.122;9.442;0.517;64.2;0.64;-0.21;0.502
2148;91;2016;4.119;8.381;0.615;55.225;0.786;-0.091;0.79
2149;103;2017;4.118;7.564;0.697;56.4;0.812;0.111;0.572
2150;110;2008;4.115;7.576;0.747;50.62;0.495;-0.015;0.918
2151;78;2023;4.114;8.783;0.45;64.8;0.919;0.019;0.756
2152;110;2021;4.113;7.659;0.573;55.4;0.673;-0.004;0.902
2153;88;2009;4.111;7.86;0.818;58.66;0.937;0.148;0.965
2154;77;2021;4.103;9.492;0.812;67.2;0.771;-0.013;0.849
2155;25;2010;4.102;9.184;0.54;63.7;0.558;-0.253;0.46
2156;100;2010;4.101;6.932;0.655;51.9;0.817;-0.027;0.529
2157;113;2019;4.1;7.688;0.748;59.9;0.754;0.049;0.732
2158;66;2020;4.094;9.125;0.709;67.6;0.779;-0.154;0.744
2159;113;2023;4.093;7.809;0.67;61.5;0.631;0.212;0.8
2160;122;2017;4.09;7.374;0.652;51.3;0.711;0.076;0.848
2161;111;2017;4.079;7.345;0.626;56.8;0.57;-0.037;0.847
2162;114;2011;4.074;7.632;0.883;54.06;0.736;-0.05;0.816
2163;111;2018;4.071;7.351;0.666;57.05;0.551;0.0;0.889
2164;68;2012;4.061;8.179;0.682;58.52;0.706;-0.172;0.793
2165;91;2014;4.056;8.579;0.686;54.52;0.662;-0.14;0.808
2166;120;2009;4.056;7.313;0.806;44.0;0.411;-0.065;0.931
2167;76;2024;4.113596754256198;8.85710829070325;0.6426821664584768;59.62287531773649;0.877027471153765;0.05955863123131524;0.7938242081418055
2168;76;2017;4.046;8.718;0.607;59.7;0.886;-0.046;0.781
2169;95;2011;4.045;7.556;0.598;51.02;0.797;0.036;0.743
2170;109;2022;4.042;7.287;0.597;56.7;0.732;0.15;0.828
2171;114;2023;4.042;7.893;0.663;60.3;0.862;0.122;0.609
2172;52;2016;4.041;7.602;0.902;64.925;0.458;-0.06;0.89
2173;116;2018;4.041;8.139;0.718;53.975;0.791;0.045;0.811
2174;112;2021;4.037;7.667;0.603;57.2;0.619;0.037;0.766
2175;101;2010;4.036;7.416;0.773;51.2;0.587;-0.038;0.767
2176;118;2013;4.035;7.246;0.563;52.78;0.752;0.049;0.857
2177;104;2012;4.033;7.478;0.673;49.36;0.563;-0.039;0.884
2178;119;2014;4.031;9.593;0.859;52.36;0.791;-0.099;0.743
2179;104;2016;4.029;7.429;0.616;50.875;0.525;0.047;0.82
2180;27;2016;4.029;9.353;0.885;63.925;0.503;0.005;0.891
2181;67;2021;4.026;9.408;0.717;63.5;0.704;-0.233;0.58
2182;67;2022;4.024;9.456;0.769;63.75;0.733;-0.214;0.744
2183;69;2019;4.024;9.752;0.866;66.0;0.447;-0.098;0.89
2184;112;2018;4.023;7.613;0.596;55.7;0.612;-0.031;0.809
2185;111;2022;4.019;7.315;0.642;58.05;0.523;0.07;0.74
2186;101;2007;4.017;7.337;0.771;49.88;0.582;-0.062;0.833
2187;110;2016;4.016;7.655;0.836;53.4;0.696;-0.072;0.862
2188;105;2008;4.015;8.173;0.827;52.46;0.62;-0.026;0.909
2189;110;2006;4.014;7.561;0.761;49.94;0.555;-0.075;0.761
2190;106;2016;4.007;7.958;0.493;54.6;0.78;-0.068;0.838
2191;114;2012;4.007;7.647;0.832;54.72;0.577;0.209;0.887
2192;67;2018;4.005;9.338;0.759;62.75;0.682;-0.221;0.744
2193;107;2017;4.001;7.663;0.74;57.25;0.772;0.053;0.816
2194;116;2007;3.998;7.879;0.688;47.42;0.682;-0.073;0.948
2195;15;2013;3.993;9.848;0.829;65.62;0.603;-0.199;0.962
2196;108;2015;3.986;8.437;0.687;56.5;0.852;-0.043;0.945
2197;77;2022;3.985;9.409;0.825;67.3;0.74;0.038;0.9
2198;121;2009;3.984;6.699;0.733;49.4;0.556;-0.025;0.824
2199;79;2015;3.983;7.654;0.529;52.6;0.389;0.078;0.881
2200;111;2006;3.98;7.351;0.711;54.14;0.75;-0.042;0.744
2201;110;2009;3.977;7.591;0.733;50.96;0.634;0.005;0.819
